iter	RMSE
1248	6.103157838e-20
1249	6.082742818e-20
1250	6.053808383e-20
1251	6.039650945e-20
1252	6.021219295e-20
1253	6.005638847e-20
1254	5.988172678e-20
1255	5.971486532e-20
1256	5.946755716e-20
1257	5.932499222e-20
1258	5.920490439e-20
1259	5.903939117e-20
1260	5.891761555e-20
1261	5.862053367e-20
1262	5.85442212e-20
1263	5.843597209e-20
1264	5.840269725e-20
1265	5.821922531e-20
1266	5.803002427e-20
1267	5.789271438e-20
1268	5.766499969e-20
1269	5.750770373e-20
1270	5.738396562e-20
1271	5.735734318e-20
1272	5.722457747e-20
1273	5.709747514e-20
1274	5.697461784e-20
1275	5.685705715e-20
1276	5.667292236e-20
1277	5.657714127e-20
1278	5.643183801e-20
1279	5.633152647e-20
1280	5.617528041e-20
1281	5.61290614e-20
1282	5.59821705e-20
1283	5.5880733e-20
1284	5.576536042e-20
1285	5.572241242e-20
1286	5.545964948e-20
1287	5.534643266e-20
1288	5.528953822e-20
1289	5.507006159e-20
1290	5.497904378e-20
1291	5.456760434e-20
1292	5.447935487e-20
1293	5.434357778e-20
1294	5.426060342e-20
1295	5.413249832e-20
1296	5.408745591e-20
1297	5.397218539e-20
1298	5.395422e-20
1299	5.388188108e-20
1300	5.354212353e-20
1301	5.342982168e-20
1302	5.318100608e-20
1303	5.309597535e-20
1304	5.305607914e-20
1305	5.277371074e-20
1306	5.263039051e-20
1307	5.259197222e-20
1308	5.239017237e-20
1309	5.227002793e-20
1310	5.211831494e-20
1311	5.200217148e-20
1312	5.193122474e-20
1313	5.182761934e-20
1314	5.168804457e-20
1315	5.156681226e-20
1316	5.139589172e-20
1317	5.135776186e-20
1318	5.117814152e-20
1319	5.103510436e-20
1320	5.081872251e-20
1321	5.038069439e-20
1322	5.028918553e-20
1323	5.004823665e-20
1324	4.99849093e-20
1325	4.988510867e-20
1326	4.975023585e-20
1327	4.957057814e-20
1328	4.941655055e-20
1329	4.928885974e-20
1330	4.917414538e-20
1331	4.906708274e-20
1332	4.876411793e-20
1333	4.865812463e-20
1334	4.856207166e-20
1335	4.845392479e-20
1336	4.842155806e-20
1337	4.832761718e-20
1338	4.822975885e-20
1339	4.806802102e-20
1340	4.790353491e-20
1341	4.773626743e-20
1342	4.760518775e-20
1343	4.719681976e-20
1344	4.70426245e-20
1345	4.690097244e-20
1346	4.671519558e-20
1347	4.668013701e-20
1348	4.65623907e-20
1349	4.647519823e-20
1350	4.627880479e-20
1351	4.616750533e-20
1352	4.608570094e-20
1353	4.604273135e-20
1354	4.591554049e-20
1355	4.575121192e-20
1356	4.565950406e-20
1357	4.551873051e-20
1358	4.52145501e-20
1359	4.517466076e-20
1360	4.504202637e-20
1361	4.491592619e-20
1362	4.481599178e-20
1363	4.475271187e-20
1364	4.460992507e-20
1365	4.44991204e-20
1366	4.443146648e-20
1367	4.435664009e-20
1368	4.42809905e-20
1369	4.425176947e-20
1370	4.416268993e-20
1371	4.407967392e-20
1372	4.382961078e-20
1373	4.374170224e-20
1374	4.363679239e-20
1375	4.355905754e-20
1376	4.34945892e-20
1377	4.341410623e-20
1378	4.331773745e-20
1379	4.326673532e-20
1380	4.313047549e-20
1381	4.299617479e-20
1382	4.283828475e-20
1383	4.279533254e-20
1384	4.270445861e-20
1385	4.2559331e-20
1386	4.249447453e-20
1387	4.242808756e-20
1388	4.230904916e-20
1389	4.223604066e-20
1390	4.216257255e-20
1391	4.208322407e-20
1392	4.201952474e-20
1393	4.196117953e-20
1394	4.189566565e-20
1395	4.17998198e-20
1396	4.174008118e-20
1397	4.170331974e-20
1398	4.159546869e-20
1399	4.150495497e-20
1400	4.146019887e-20
1401	4.141521337e-20
1402	4.132378204e-20
1403	4.123804681e-20
1404	4.121402571e-20
1405	4.115591664e-20
1406	4.105377287e-20
1407	4.090783489e-20
1408	4.081337872e-20
1409	4.074364035e-20
1410	4.064946023e-20
1411	4.05519032e-20
1412	4.045734302e-20
1413	4.039843686e-20
1414	4.031193049e-20
1415	4.029866282e-20
1416	4.019659268e-20
1417	4.009960547e-20
1418	3.982310092e-20
1419	3.950166741e-20
1420	3.93912601e-20
1421	3.937167895e-20
1422	3.924742355e-20
1423	3.916940216e-20
1424	3.910170781e-20
1425	3.905403827e-20
1426	3.897872229e-20
1427	3.87635212e-20
1428	3.864941544e-20
1429	3.840362405e-20
1430	3.829987568e-20
1431	3.819800707e-20
1432	3.814733064e-20
1433	3.813615026e-20
1434	3.808927782e-20
1435	3.791598913e-20
1436	3.77813164e-20
1437	3.769175054e-20
1438	3.766024289e-20
1439	3.757266036e-20
1440	3.749469284e-20
1441	3.739665074e-20
1442	3.728072474e-20
1443	3.713396284e-20
1444	3.709292281e-20
1445	3.695085249e-20
1446	3.688457007e-20
1447	3.681887284e-20
1448	3.678204924e-20
1449	3.671742726e-20
1450	3.667795466e-20
1451	3.66371432e-20
1452	3.661391838e-20
1453	3.655770916e-20
1454	3.646319991e-20
1455	3.642522525e-20
1456	3.637356551e-20
1457	3.634371924e-20
1458	3.631282533e-20
1459	3.628352056e-20
1460	3.617954138e-20
1461	3.615636563e-20
1462	3.612075265e-20
1463	3.605329857e-20
1464	3.59099139e-20
1465	3.58946203e-20
1466	3.586872976e-20
1467	3.579528525e-20
1468	3.575265972e-20
1469	3.568451626e-20
1470	3.565783624e-20
1471	3.555061121e-20
1472	3.544629626e-20
1473	3.533916886e-20
1474	3.522266865e-20
1475	3.520101601e-20
1476	3.508723906e-20
1477	3.501867874e-20
1478	3.499544118e-20
1479	3.493448553e-20
1480	3.48535776e-20
1481	3.47878332e-20
1482	3.474741188e-20
1483	3.473523997e-20
1484	3.465831462e-20
1485	3.459255632e-20
1486	3.439654493e-20
1487	3.432258134e-20
1488	3.425912485e-20
1489	3.412143183e-20
1490	3.396574035e-20
1491	3.394130067e-20
1492	3.380460972e-20
1493	3.372513844e-20
1494	3.370442664e-20
1495	3.365381281e-20
1496	3.36036776e-20
1497	3.347601635e-20
1498	3.346642513e-20
1499	3.344944502e-20
1500	3.332551534e-20
1501	3.330748224e-20
1502	3.320735672e-20
1503	3.317712884e-20
1504	3.311117683e-20
1505	3.309362385e-20
1506	3.307306386e-20
1507	3.302478812e-20
1508	3.295955546e-20
1509	3.291102745e-20
1510	3.277170395e-20
1511	3.27180634e-20
1512	3.255042855e-20
1513	3.243975012e-20
1514	3.23900234e-20
1515	3.233532686e-20
1516	3.226612505e-20
1517	3.220549953e-20
1518	3.218918679e-20
1519	3.214895008e-20
1520	3.192840401e-20
1521	3.187898737e-20
1522	3.183215002e-20
1523	3.175365728e-20
1524	3.170597973e-20
1525	3.163876012e-20
1526	3.16251087e-20
1527	3.160575766e-20
1528	3.150352752e-20
1529	3.148580697e-20
1530	3.141334195e-20
1531	3.138985135e-20
1532	3.131990519e-20
1533	3.12512034e-20
1534	3.10555073e-20
1535	3.101607494e-20
1536	3.088004276e-20
1537	3.079642557e-20
1538	3.075378391e-20
1539	3.071731752e-20
1540	3.068806931e-20
1541	3.047858239e-20
1542	3.043860842e-20
1543	3.042333278e-20
1544	3.039805314e-20
1545	3.029295905e-20
1546	3.026590393e-20
1547	3.020911968e-20
1548	3.016137527e-20
1549	2.99667153e-20
1550	2.995831403e-20
1551	2.980817847e-20
1552	2.976619608e-20
1553	2.972625993e-20
1554	2.962606276e-20
1555	2.956797012e-20
1556	2.953879264e-20
1557	2.949168733e-20
1558	2.948557324e-20
1559	2.933504154e-20
1560	2.930891001e-20
1561	2.926765639e-20
1562	2.925631563e-20
1563	2.920311773e-20
1564	2.91663121e-20
1565	2.911365143e-20
1566	2.905450727e-20
1567	2.903697094e-20
1568	2.90045579e-20
1569	2.889383822e-20
1570	2.884110033e-20
1571	2.869760483e-20
1572	2.859560805e-20
1573	2.854419847e-20
1574	2.85246942e-20
1575	2.842400984e-20
1576	2.835014087e-20
1577	2.83012088e-20
1578	2.82693911e-20
1579	2.822193619e-20
1580	2.819181376e-20
1581	2.815127176e-20
1582	2.814021853e-20
1583	2.805959847e-20
1584	2.802392555e-20
1585	2.798583336e-20
1586	2.794373755e-20
1587	2.789310573e-20
1588	2.786413592e-20
1589	2.78242463e-20
1590	2.781007693e-20
1591	2.774267764e-20
1592	2.77182948e-20
1593	2.767701532e-20
1594	2.750295809e-20
1595	2.746580624e-20
1596	2.735110319e-20
1597	2.727614155e-20
1598	2.726838754e-20
1599	2.721934669e-20
1600	2.718303707e-20
1601	2.714040599e-20
1602	2.711502114e-20
1603	2.706920057e-20
1604	2.701237716e-20
1605	2.698608963e-20
1606	2.691304424e-20
1607	2.682773659e-20
1608	2.676801651e-20
1609	2.674340686e-20
1610	2.669664121e-20
1611	2.661261499e-20
1612	2.654709682e-20
1613	2.648896505e-20
1614	2.646344116e-20
1615	2.639744377e-20
1616	2.63778341e-20
1617	2.628801537e-20
1618	2.623350219e-20
1619	2.617235024e-20
1620	2.61380331e-20
1621	2.611045507e-20
1622	2.608514919e-20
1623	2.599507202e-20
1624	2.594262551e-20
1625	2.588163359e-20
1626	2.573034936e-20
1627	2.571250334e-20
1628	2.565974327e-20
1629	2.55776177e-20
1630	2.551660341e-20
1631	2.544527819e-20
1632	2.541138634e-20
1633	2.538804913e-20
1634	2.533660377e-20
1635	2.531298752e-20
1636	2.530512459e-20
1637	2.528402962e-20
1638	2.519836074e-20
1639	2.514212407e-20
1640	2.510737053e-20
1641	2.508843562e-20
1642	2.502372345e-20
1643	2.501165381e-20
1644	2.495823038e-20
1645	2.494615046e-20
1646	2.493842687e-20
1647	2.486443885e-20
1648	2.471850001e-20
1649	2.45819105e-20
1650	2.453954023e-20
1651	2.447309906e-20
1652	2.441543755e-20
1653	2.435549543e-20
1654	2.432611634e-20
1655	2.429733352e-20
1656	2.426592996e-20
1657	2.423966424e-20
1658	2.42224152e-20
1659	2.42047494e-20
1660	2.418064343e-20
1661	2.415571305e-20
1662	2.410098202e-20
1663	2.402840806e-20
1664	2.400285395e-20
1665	2.39353239e-20
1666	2.386827699e-20
1667	2.379841941e-20
1668	2.372005716e-20
1669	2.368238479e-20
1670	2.364647626e-20
1671	2.36138499e-20
1672	2.3566578e-20
1673	2.353060707e-20
1674	2.349300768e-20
1675	2.344634015e-20
1676	2.342605641e-20
1677	2.340185882e-20
1678	2.326497863e-20
1679	2.320390857e-20
1680	2.319167985e-20
1681	2.314072171e-20
1682	2.306220176e-20
1683	2.294760352e-20
1684	2.291859279e-20
1685	2.28016866e-20
1686	2.275351426e-20
1687	2.27425569e-20
1688	2.268892173e-20
1689	2.266606699e-20
1690	2.26122346e-20
1691	2.259732293e-20
1692	2.256562341e-20
1693	2.25154645e-20
1694	2.249220203e-20
1695	2.247576187e-20
1696	2.245415715e-20
1697	2.240736429e-20
1698	2.239433862e-20
1699	2.235309548e-20
1700	2.232240697e-20
1701	2.227714297e-20
1702	2.218375274e-20
1703	2.208055893e-20
1704	2.205595172e-20
1705	2.20470553e-20
1706	2.20181989e-20
1707	2.200690044e-20
1708	2.19909046e-20
1709	2.196738231e-20
1710	2.192605722e-20
1711	2.188283724e-20
1712	2.185732599e-20
1713	2.182731734e-20
1714	2.181801424e-20
1715	2.178753084e-20
1716	2.177291401e-20
1717	2.174968062e-20
1718	2.17240307e-20
1719	2.166110471e-20
1720	2.164122136e-20
1721	2.160799904e-20
1722	2.159011805e-20
1723	2.155709063e-20
1724	2.150547436e-20
1725	2.147877547e-20
1726	2.147326246e-20
1727	2.144787328e-20
1728	2.142127536e-20
1729	2.136070396e-20
1730	2.133869636e-20
1731	2.133186e-20
1732	2.123628728e-20
1733	2.122988189e-20
1734	2.121603956e-20
1735	2.118689594e-20
1736	2.115824443e-20
1737	2.114886827e-20
1738	2.11266563e-20
1739	2.107643251e-20
1740	2.102797251e-20
1741	2.09989961e-20
1742	2.097697704e-20
1743	2.0927842e-20
1744	2.092022136e-20
1745	2.089348211e-20
1746	2.085965612e-20
1747	2.08114563e-20
1748	2.079009288e-20
1749	2.07224473e-20
1750	2.069624891e-20
1751	2.063459422e-20
1752	2.061539692e-20
1753	2.060842733e-20
1754	2.054567303e-20
1755	2.050421131e-20
1756	2.045616695e-20
1757	2.042993557e-20
1758	2.041431996e-20
1759	2.037481487e-20
1760	2.033528541e-20
1761	2.02891072e-20
1762	2.024804515e-20
1763	2.019680863e-20
1764	2.014267252e-20
1765	2.010845417e-20
1766	2.001330634e-20
1767	1.997298386e-20
1768	1.994911126e-20
1769	1.988596633e-20
1770	1.984725201e-20
1771	1.98173139e-20
1772	1.979594293e-20
1773	1.975956228e-20
1774	1.973051774e-20
1775	1.972436283e-20
1776	1.969582312e-20
1777	1.966824993e-20
1778	1.964251997e-20
1779	1.960652912e-20
1780	1.957480297e-20
1781	1.953643733e-20
1782	1.95047319e-20
1783	1.947071487e-20
1784	1.941286158e-20
1785	1.935605097e-20
1786	1.932830497e-20
1787	1.929019521e-20
1788	1.927090087e-20
1789	1.925468323e-20
1790	1.923100166e-20
1791	1.921063103e-20
1792	1.91793034e-20
1793	1.91682464e-20
1794	1.916280216e-20
1795	1.914836928e-20
1796	1.913604635e-20
1797	1.912003993e-20
1798	1.909041646e-20
1799	1.904062319e-20
1800	1.903100417e-20
1801	1.90221234e-20
1802	1.898851846e-20
1803	1.897275383e-20
1804	1.893022175e-20
1805	1.890605033e-20
1806	1.885023467e-20
1807	1.883817163e-20
1808	1.882664676e-20
1809	1.879187435e-20
1810	1.878644432e-20
1811	1.87528636e-20
1812	1.874220552e-20
1813	1.870227153e-20
1814	1.869591375e-20
1815	1.866543767e-20
1816	1.864727759e-20
1817	1.860872387e-20
1818	1.856751418e-20
1819	1.849213058e-20
1820	1.84683749e-20
1821	1.843076034e-20
1822	1.834149675e-20
1823	1.829233573e-20
1824	1.82089315e-20
1825	1.818020401e-20
1826	1.816400109e-20
1827	1.813440828e-20
1828	1.811502969e-20
1829	1.809619577e-20
1830	1.808352512e-20
1831	1.803121913e-20
1832	1.802745481e-20
1833	1.798221107e-20
1834	1.796246196e-20
1835	1.792159793e-20
1836	1.788381505e-20
1837	1.784829727e-20
1838	1.780140887e-20
1839	1.779050878e-20
1840	1.774248745e-20
1841	1.771615663e-20
1842	1.769122769e-20
1843	1.767808397e-20
1844	1.766225557e-20
1845	1.763695306e-20
1846	1.759434551e-20
1847	1.754579331e-20
1848	1.752219581e-20
1849	1.748898907e-20
1850	1.74491139e-20
1851	1.743593871e-20
1852	1.74255587e-20
1853	1.741824619e-20
1854	1.734801271e-20
1855	1.733742918e-20
1856	1.730011789e-20
1857	1.728737268e-20
1858	1.728139732e-20
1859	1.724627991e-20
1860	1.720748855e-20
1861	1.718173299e-20
1862	1.714053805e-20
1863	1.712652784e-20
1864	1.711257923e-20
1865	1.707825645e-20
1866	1.703258535e-20
1867	1.702839457e-20
1868	1.698594817e-20
1869	1.697596295e-20
1870	1.696471586e-20
1871	1.694780904e-20
1872	1.691490353e-20
1873	1.686750121e-20
1874	1.682808504e-20
1875	1.680029767e-20
1876	1.677416002e-20
1877	1.672219104e-20
1878	1.669221748e-20
1879	1.668705116e-20
1880	1.662397003e-20
1881	1.661435543e-20
1882	1.661024451e-20
1883	1.657002985e-20
1884	1.652487634e-20
1885	1.651963916e-20
1886	1.65052961e-20
1887	1.647645944e-20
1888	1.646784281e-20
1889	1.646422733e-20
1890	1.640201015e-20
1891	1.639047952e-20
1892	1.637885141e-20
1893	1.637476988e-20
1894	1.631866328e-20
1895	1.628485558e-20
1896	1.627258546e-20
1897	1.623785983e-20
1898	1.621419843e-20
1899	1.618683333e-20
1900	1.617651432e-20
1901	1.614166586e-20
1902	1.613284633e-20
1903	1.612313586e-20
1904	1.609041987e-20
1905	1.606436813e-20
1906	1.601065914e-20
1907	1.600330346e-20
1908	1.598415139e-20
1909	1.596536805e-20
1910	1.595053569e-20
1911	1.591485894e-20
1912	1.590178725e-20
1913	1.589034357e-20
1914	1.584314256e-20
1915	1.58130498e-20
1916	1.579187576e-20
1917	1.576342958e-20
1918	1.57579088e-20
1919	1.575029896e-20
1920	1.57163941e-20
1921	1.569692372e-20
1922	1.567229805e-20
1923	1.5660942e-20
1924	1.5644845e-20
1925	1.56244595e-20
1926	1.560180194e-20
1927	1.556583269e-20
1928	1.554959704e-20
1929	1.551740398e-20
1930	1.54981797e-20
1931	1.548257917e-20
1932	1.545952432e-20
1933	1.541767104e-20
1934	1.537704999e-20
1935	1.53550747e-20
1936	1.53384679e-20
1937	1.532331939e-20
1938	1.529556122e-20
1939	1.528166369e-20
1940	1.526766906e-20
1941	1.5219055e-20
1942	1.519730792e-20
1943	1.519292773e-20
1944	1.517450522e-20
1945	1.516294529e-20
1946	1.515098676e-20
1947	1.512832991e-20
1948	1.510948758e-20
1949	1.509537476e-20
1950	1.50834813e-20
1951	1.507430383e-20
1952	1.505551913e-20
1953	1.502432854e-20
1954	1.500783524e-20
1955	1.499353839e-20
1956	1.498346244e-20
1957	1.495024431e-20
1958	1.494517154e-20
1959	1.492796792e-20
1960	1.489020112e-20
1961	1.485180727e-20
1962	1.481369172e-20
1963	1.478001049e-20
1964	1.476746817e-20
1965	1.47288084e-20
1966	1.470680736e-20
1967	1.46873856e-20
1968	1.466997381e-20
1969	1.466717442e-20
1970	1.465776133e-20
1971	1.464637768e-20
1972	1.463786973e-20
1973	1.46202304e-20
1974	1.460903194e-20
1975	1.460102555e-20
1976	1.459437888e-20
1977	1.455331651e-20
1978	1.452879383e-20
1979	1.452126803e-20
1980	1.448250321e-20
1981	1.44440846e-20
1982	1.441900133e-20
1983	1.441090218e-20
1984	1.437214292e-20
1985	1.436079848e-20
1986	1.434577168e-20
1987	1.43272102e-20
1988	1.427713214e-20
1989	1.424026933e-20
1990	1.422609644e-20
1991	1.421196274e-20
1992	1.419903554e-20
1993	1.416711034e-20
1994	1.414813142e-20
1995	1.414409231e-20
1996	1.413444419e-20
1997	1.412156267e-20
1998	1.410593074e-20
1999	1.409877067e-20
2000	1.409449817e-20
2001	1.407319007e-20
2002	1.406150382e-20
2003	1.404287385e-20
2004	1.40296508e-20
2005	1.399550616e-20
2006	1.398096889e-20
2007	1.397352327e-20
2008	1.394580824e-20
2009	1.392486444e-20
2010	1.389689277e-20
2011	1.388324276e-20
2012	1.386994124e-20
2013	1.382323714e-20
2014	1.380360749e-20
2015	1.377758116e-20
2016	1.374788297e-20
2017	1.372819197e-20
2018	1.371891657e-20
2019	1.371305702e-20
2020	1.370374991e-20
2021	1.36823162e-20
2022	1.365068043e-20
2023	1.364043387e-20
2024	1.361092715e-20
2025	1.360679965e-20
2026	1.360418808e-20
2027	1.36009502e-20
2028	1.358249889e-20
2029	1.357208356e-20
2030	1.353063803e-20
2031	1.352291777e-20
2032	1.34884042e-20
2033	1.3464151e-20
2034	1.344521457e-20
2035	1.34150926e-20
2036	1.339490879e-20
2037	1.338651597e-20
2038	1.336874368e-20
2039	1.335015444e-20
2040	1.331057909e-20
2041	1.330107582e-20
2042	1.325732999e-20
2043	1.323653569e-20
2044	1.321227645e-20
2045	1.320952072e-20
2046	1.318132096e-20
2047	1.314410848e-20
2048	1.311387817e-20
2049	1.310368684e-20
2050	1.310117016e-20
2051	1.308980437e-20
2052	1.306899006e-20
2053	1.305590995e-20
2054	1.302941241e-20
2055	1.300178542e-20
2056	1.299925174e-20
2057	1.298427369e-20
2058	1.297090049e-20
2059	1.296439975e-20
2060	1.294898782e-20
2061	1.293882488e-20
2062	1.292854744e-20
2063	1.292048419e-20
2064	1.291269539e-20
2065	1.288528304e-20
2066	1.28672035e-20
2067	1.285940838e-20
2068	1.283283276e-20
2069	1.282545185e-20
2070	1.281483955e-20
2071	1.278287367e-20
2072	1.274951215e-20
2073	1.272221751e-20
2074	1.271310361e-20
2075	1.269276998e-20
2076	1.267954532e-20
2077	1.267454161e-20
2078	1.26517969e-20
2079	1.264452835e-20
2080	1.261735585e-20
2081	1.259163527e-20
2082	1.258516097e-20
2083	1.257068263e-20
2084	1.255151974e-20
2085	1.25267821e-20
2086	1.248953092e-20
2087	1.24856243e-20
2088	1.247324621e-20
2089	1.246233024e-20
2090	1.24583853e-20
2091	1.242292454e-20
2092	1.241613424e-20
2093	1.239104823e-20
2094	1.237470202e-20
2095	1.23654753e-20
2096	1.236095582e-20
2097	1.234573649e-20
2098	1.232930367e-20
2099	1.231145871e-20
2100	1.230842178e-20
2101	1.22809823e-20
2102	1.225042617e-20
2103	1.221713448e-20
2104	1.218702921e-20
2105	1.216948897e-20
2106	1.21540641e-20
2107	1.213800991e-20
2108	1.213176816e-20
2109	1.209804144e-20
2110	1.20725431e-20
2111	1.206132283e-20
2112	1.204425918e-20
2113	1.201194875e-20
2114	1.201122807e-20
2115	1.199028666e-20
2116	1.196722759e-20
2117	1.19602407e-20
2118	1.19422893e-20
2119	1.193373546e-20
2120	1.192752294e-20
2121	1.191933781e-20
2122	1.188778183e-20
2123	1.187848451e-20
2124	1.186361704e-20
2125	1.186111471e-20
2126	1.182954441e-20
2127	1.181281306e-20
2128	1.180627832e-20
2129	1.180093217e-20
2130	1.180004147e-20
2131	1.178410876e-20
2132	1.173225966e-20
2133	1.171443978e-20
2134	1.171071824e-20
2135	1.169116536e-20
2136	1.168565269e-20
2137	1.167317141e-20
2138	1.164458865e-20
2139	1.162583484e-20
2140	1.161939339e-20
2141	1.161206975e-20
2142	1.161075926e-20
2143	1.159298643e-20
2144	1.158011687e-20
2145	1.154819481e-20
2146	1.15301919e-20
2147	1.152064734e-20
2148	1.150780141e-20
2149	1.14766612e-20
2150	1.147468806e-20
2151	1.147069065e-20
2152	1.146185389e-20
2153	1.145755663e-20
2154	1.144799976e-20
2155	1.143274839e-20
2156	1.13988778e-20
2157	1.13819147e-20
2158	1.135360289e-20
2159	1.133381985e-20
2160	1.132196399e-20
2161	1.131882159e-20
2162	1.131247803e-20
2163	1.130620549e-20
2164	1.130183285e-20
2165	1.129509778e-20
2166	1.128834458e-20
2167	1.127370914e-20
2168	1.126216223e-20
2169	1.125736029e-20
2170	1.125321041e-20
2171	1.123110781e-20
2172	1.122884633e-20
2173	1.122664172e-20
2174	1.121935908e-20
2175	1.119545247e-20
2176	1.117842546e-20
2177	1.11684304e-20
2178	1.115913916e-20
2179	1.114677985e-20
2180	1.11405484e-20
2181	1.111476092e-20
2182	1.110090327e-20
2183	1.108158706e-20
2184	1.107942748e-20
2185	1.106855454e-20
2186	1.105154669e-20
2187	1.104564209e-20
2188	1.104085287e-20
2189	1.102791585e-20
2190	1.100788519e-20
2191	1.099483338e-20
2192	1.09807348e-20
2193	1.097334976e-20
2194	1.09597924e-20
2195	1.095766874e-20
2196	1.095402164e-20
2197	1.09386213e-20
2198	1.092568174e-20
2199	1.089597759e-20
2200	1.088829711e-20
2201	1.087841225e-20
2202	1.087327561e-20
2203	1.087158194e-20
2204	1.087076338e-20
2205	1.08618703e-20
2206	1.08376817e-20
2207	1.081324555e-20
2208	1.080725895e-20
