iter	Passed	Remaining
6334	82787	47894
6335	82799	47881
6336	82811	47867
6337	82824	47854
6338	82844	47845
6339	82861	47835
6340	82875	47822
6341	82889	47810
6342	82902	47796
6343	82916	47783
6344	82928	47770
6345	82941	47757
6346	82954	47744
6347	82967	47731
6348	82978	47716
6349	82990	47703
6350	83001	47689
6351	83013	47675
6352	83024	47661
6353	83040	47649
6354	83058	47639
6355	83071	47626
6356	83086	47614
6357	83097	47600
6358	83109	47586
6359	83123	47573
6360	83137	47561
6361	83151	47548
6362	83162	47534
6363	83173	47520
6364	83185	47506
6365	83196	47492
6366	83208	47478
6367	83220	47464
6368	83231	47450
6369	83244	47437
6370	83256	47423
6371	83275	47414
6372	83293	47404
6373	83307	47391
6374	83319	47377
6375	83332	47364
6376	83344	47351
6377	83358	47338
6378	83370	47324
6379	83384	47311
6380	83395	47297
6381	83407	47284
6382	83418	47270
6383	83430	47256
6384	83440	47241
6385	83453	47228
6386	83464	47214
6387	83482	47203
6388	83500	47193
6389	83513	47180
6390	83526	47167
6391	83538	47153
6392	83550	47140
6393	83564	47127
6394	83576	47113
6395	83589	47100
6396	83602	47087
6397	83612	47073
6398	83623	47058
6399	83636	47045
6400	83650	47032
6401	83665	47020
6402	83677	47007
6403	83690	46994
6404	83707	46983
6405	83727	46974
6406	83740	46960
6407	83754	46948
6408	83767	46935
6409	83780	46922
6410	83796	46910
6411	83809	46897
6412	83823	46885
6413	83836	46871
6414	83849	46859
6415	83865	46847
6416	83879	46834
6417	83891	46821
6418	83902	46807
6419	83915	46793
6420	83932	46783
6421	83949	46772
6422	83963	46759
6423	83975	46746
6424	83986	46731
6425	84000	46719
6426	84012	46705
6427	84024	46691
6428	84036	46678
6429	84048	46664
6430	84060	46650
6431	84071	46636
6432	84083	46622
6433	84094	46608
6434	84106	46594
6435	84123	46583
6436	84142	46574
6437	84154	46560
6438	84167	46547
6439	84178	46533
6440	84190	46519
6441	84203	46506
6442	84215	46493
6443	84229	46480
6444	84241	46466
6445	84251	46452
6446	84263	46438
6447	84274	46423
6448	84286	46410
6449	84297	46396
6450	84309	46382
6451	84321	46368
6452	84332	46354
6453	84350	46344
6454	84367	46333
6455	84381	46320
6456	84393	46307
6457	84405	46293
6458	84418	46280
6459	84430	46267
6460	84444	46254
6461	84456	46240
6462	84468	46227
6463	84479	46212
6464	84490	46198
6465	84501	46184
6466	84513	46170
6467	84525	46157
6468	84537	46143
6469	84551	46130
6470	84571	46121
6471	84585	46109
6472	84599	46096
6473	84610	46082
6474	84622	46068
6475	84636	46056
6476	84652	46044
6477	84665	46031
6478	84680	46019
6479	84693	46006
6480	84706	45992
6481	84719	45979
6482	84732	45967
6483	84744	45953
6484	84757	45940
6485	84777	45931
6486	84791	45918
6487	84806	45906
6488	84818	45892
6489	84829	45878
6490	84842	45865
6491	84855	45852
6492	84867	45838
6493	84880	45825
6494	84893	45812
6495	84905	45799
6496	84919	45785
6497	84930	45772
6498	84941	45757
6499	84953	45743
6500	84970	45733
6501	84987	45722
6502	85001	45709
6503	85015	45696
6504	85026	45682
6505	85039	45669
6506	85052	45656
6507	85064	45643
6508	85077	45630
6509	85090	45616
6510	85101	45602
6511	85112	45588
6512	85124	45574
6513	85137	45561
6514	85150	45548
6515	85162	45534
6516	85173	45520
6517	85189	45509
6518	85207	45498
6519	85220	45485
6520	85234	45473
6521	85245	45459
6522	85256	45444
6523	85270	45432
6524	85285	45420
6525	85297	45406
6526	85310	45393
6527	85321	45379
6528	85333	45365
6529	85345	45351
6530	85356	45337
6531	85368	45324
6532	85382	45311
6533	85408	45305
6534	85422	45292
6535	85435	45279
6536	85447	45266
6537	85460	45252
6538	85471	45239
6539	85484	45225
6540	85497	45212
6541	85509	45198
6542	85520	45184
6543	85531	45170
6544	85543	45157
6545	85555	45143
6546	85567	45129
6547	85579	45116
6548	85590	45102
6549	85607	45090
6550	85625	45080
6551	85643	45070
6552	85657	45057
6553	85669	45043
6554	85682	45030
6555	85695	45017
6556	85707	45004
6557	85720	44990
6558	85735	44978
6559	85747	44965
6560	85759	44951
6561	85770	44937
6562	85781	44923
6563	85794	44909
6564	85805	44896
6565	85818	44883
6566	85836	44872
6567	85850	44859
6568	85864	44847
6569	85876	44833
6570	85887	44819
6571	85900	44806
6572	85912	44792
6573	85927	44780
6574	85940	44767
6575	85951	44753
6576	85962	44739
6577	85974	44725
6578	85985	44711
6579	85996	44697
6580	86009	44683
6581	86020	44670
6582	86032	44656
6583	86049	44645
6584	86065	44633
6585	86078	44620
6586	86092	44608
6587	86104	44594
6588	86116	44580
6589	86129	44567
6590	86142	44554
6591	86154	44540
6592	86166	44527
6593	86178	44513
6594	86190	44499
6595	86201	44486
6596	86213	44472
6597	86224	44458
6598	86238	44445
6599	86255	44434
6600	86273	44423
6601	86285	44410
6602	86297	44396
6603	86310	44383
6604	86324	44371
6605	86337	44358
6606	86350	44344
6607	86362	44331
6608	86375	44317
6609	86386	44303
6610	86398	44290
6611	86410	44276
6612	86423	44263
6613	86435	44250
6614	86450	44238
6615	86468	44227
6616	86481	44214
6617	86494	44201
6618	86506	44187
6619	86519	44174
6620	86533	44162
6621	86546	44148
6622	86559	44135
6623	86572	44122
6624	86584	44109
6625	86595	44095
6626	86607	44081
6627	86626	44071
6628	86638	44057
6629	86651	44044
6630	86663	44031
6631	86681	44020
6632	86701	44010
6633	86715	43998
6634	86729	43985
6635	86741	43972
6636	86754	43958
6637	86770	43947
6638	86785	43935
6639	86800	43923
6640	86812	43909
6641	86823	43895
6642	86837	43882
6643	86850	43869
6644	86863	43856
6645	86875	43843
6646	86890	43830
6647	86907	43819
6648	86921	43806
6649	86934	43793
6650	86945	43780
6651	86956	43766
6652	86969	43752
6653	86981	43739
6654	86993	43725
6655	87006	43712
6656	87018	43698
6657	87030	43685
6658	87040	43670
6659	87052	43657
6660	87064	43643
6661	87075	43629
6662	87086	43615
6663	87098	43601
6664	87116	43590
6665	87133	43579
6666	87146	43566
6667	87161	43554
6668	87171	43540
6669	87185	43527
6670	87198	43514
6671	87211	43501
6672	87225	43488
6673	87237	43475
6674	87248	43460
6675	87260	43447
6676	87271	43433
6677	87283	43419
6678	87296	43406
6679	87308	43392
6680	87323	43380
6681	87340	43369
6682	87354	43356
6683	87366	43343
6684	87377	43329
6685	87389	43315
6686	87401	43302
6687	87414	43288
6688	87427	43275
6689	87440	43263
6690	87452	43248
6691	87462	43234
6692	87474	43221
6693	87487	43207
6694	87498	43193
6695	87509	43179
6696	87521	43165
6697	87532	43151
6698	87550	43141
6699	87567	43130
6700	87580	43117
6701	87594	43104
6702	87608	43091
6703	87623	43079
6704	87637	43067
6705	87649	43053
6706	87662	43040
6707	87676	43027
6708	87689	43014
6709	87701	43001
6710	87713	42987
6711	87726	42974
6712	87738	42960
6713	87751	42947
6714	87762	42933
6715	87780	42923
6716	87796	42911
6717	87811	42899
6718	87824	42886
6719	87837	42873
6720	87851	42860
6721	87865	42848
6722	87878	42834
6723	87892	42822
6724	87905	42808
6725	87917	42795
6726	87929	42781
6727	87940	42767
6728	87951	42753
6729	87962	42739
6730	87974	42725
6731	87993	42715
6732	88010	42704
6733	88023	42691
6734	88036	42678
6735	88047	42664
6736	88059	42650
6737	88073	42637
6738	88085	42624
6739	88100	42612
6740	88113	42599
6741	88123	42584
6742	88135	42571
6743	88147	42557
6744	88158	42543
6745	88171	42530
6746	88182	42516
6747	88199	42504
6748	88217	42494
6749	88231	42481
6750	88242	42467
6751	88254	42454
6752	88265	42440
6753	88277	42426
6754	88290	42413
6755	88303	42400
6756	88315	42386
6757	88326	42372
6758	88336	42358
6759	88348	42344
6760	88360	42331
6761	88371	42317
6762	88383	42303
6763	88397	42290
6764	88416	42280
6765	88428	42266
6766	88441	42253
6767	88453	42240
6768	88465	42226
6769	88478	42213
6770	88491	42200
6771	88504	42187
6772	88516	42173
6773	88528	42160
6774	88540	42146
6775	88551	42132
6776	88563	42118
6777	88576	42105
6778	88587	42091
6779	88604	42080
6780	88617	42067
6781	88636	42057
6782	88656	42047
6783	88670	42035
6784	88684	42022
6785	88699	42010
6786	88714	41998
6787	88729	41985
6788	88743	41973
6789	88757	41960
6790	88768	41946
6791	88781	41933
6792	88792	41919
6793	88804	41905
6794	88815	41891
6795	88827	41878
6796	88846	41867
6797	88866	41858
6798	88881	41845
6799	88895	41833
6800	88906	41819
6801	88918	41805
6802	88931	41792
6803	88944	41779
6804	88956	41765
6805	88968	41752
6806	88981	41739
6807	88993	41725
6808	89006	41712
6809	89018	41698
6810	89046	41692
6811	89060	41680
6812	89072	41666
6813	89083	41652
6814	89096	41639
6815	89108	41625
6816	89121	41612
6817	89133	41599
6818	89145	41585
6819	89156	41571
6820	89167	41557
6821	89179	41543
6822	89190	41529
6823	89202	41516
6824	89214	41502
6825	89228	41490
6826	89245	41478
6827	89259	41465
6828	89272	41453
6829	89284	41439
6830	89295	41425
6831	89308	41412
6832	89321	41399
6833	89335	41386
6834	89347	41373
6835	89359	41359
6836	89370	41345
6837	89381	41331
6838	89393	41317
6839	89406	41304
6840	89418	41291
6841	89430	41277
6842	89442	41264
6843	89459	41252
6844	89475	41240
6845	89488	41228
6846	89501	41215
6847	89513	41201
6848	89525	41187
6849	89538	41174
6850	89550	41161
6851	89563	41147
6852	89581	41137
6853	89598	41125
6854	89610	41112
6855	89623	41099
6856	89634	41085
6857	89647	41072
6858	89667	41062
6859	89685	41051
6860	89699	41038
6861	89713	41026
6862	89725	41012
6863	89738	40999
6864	89752	40986
6865	89765	40973
6866	89780	40961
6867	89791	40947
6868	89804	40934
6869	89817	40921
6870	89830	40908
6871	89843	40895
6872	89856	40881
6873	89867	40867
6874	89886	40857
6875	89906	40847
6876	89922	40835
6877	89934	40822
6878	89945	40808
6879	89956	40794
6880	89970	40781
6881	89983	40768
6882	89997	40755
6883	90008	40741
6884	90019	40727
6885	90031	40714
6886	90043	40700
6887	90055	40687
6888	90067	40673
6889	90078	40659
6890	90095	40648
6891	90113	40637
6892	90125	40623
6893	90138	40610
6894	90148	40596
6895	90160	40582
6896	90173	40569
6897	90186	40556
6898	90199	40543
6899	90212	40530
6900	90222	40515
6901	90234	40502
6902	90245	40488
6903	90259	40475
6904	90270	40461
6905	90281	40447
6906	90293	40433
6907	90304	40420
6908	90321	40408
6909	90337	40396
6910	90350	40383
6911	90363	40370
6912	90374	40356
6913	90386	40343
6914	90398	40329
6915	90412	40317
6916	90425	40303
6917	90437	40290
6918	90448	40276
6919	90459	40262
6920	90470	40248
6921	90482	40234
6922	90494	40221
6923	90505	40207
6924	90516	40193
6925	90532	40181
6926	90549	40169
6927	90563	40157
6928	90583	40147
6929	90596	40134
6930	90609	40121
6931	90625	40109
6932	90638	40096
6933	90653	40083
6934	90665	40070
6935	90677	40057
6936	90690	40044
6937	90703	40030
6938	90715	40017
6939	90727	40003
6940	90740	39990
6941	90760	39980
6942	90778	39969
6943	90791	39956
6944	90805	39943
6945	90816	39929
6946	90827	39916
6947	90840	39902
6948	90852	39889
6949	90864	39875
6950	90877	39862
6951	90888	39848
6952	90900	39835
6953	90910	39820
6954	90922	39807
6955	90938	39795
6956	90955	39783
6957	90968	39770
6958	90982	39758
6959	90994	39744
6960	91006	39731
6961	91019	39718
6962	91034	39705
6963	91047	39692
6964	91059	39679
6965	91071	39665
6966	91082	39651
6967	91093	39637
6968	91105	39623
6969	91116	39610
6970	91128	39596
6971	91140	39583
6972	91155	39570
6973	91174	39560
6974	91189	39548
6975	91203	39535
6976	91214	39521
6977	91226	39508
6978	91239	39495
6979	91252	39481
6980	91264	39468
6981	91276	39454
6982	91287	39440
6983	91298	39426
6984	91309	39412
6985	91322	39399
6986	91334	39385
6987	91346	39372
6988	91357	39358
6989	91374	39347
6990	91391	39335
6991	91404	39322
6992	91417	39309
6993	91428	39295
6994	91441	39282
6995	91453	39268
6996	91466	39256
6997	91479	39242
6998	91490	39229
6999	91503	39215
7000	91514	39201
7001	91525	39187
7002	91536	39173
7003	91548	39160
7004	91563	39148
7005	91584	39138
7006	91603	39128
7007	91620	39116
7008	91633	39103
7009	91646	39090
7010	91660	39077
7011	91673	39064
7012	91686	39051
7013	91700	39038
7014	91712	39025
7015	91723	39011
7016	91736	38998
7017	91748	38984
7018	91760	38971
7019	91771	38957
7020	91783	38943
7021	91801	38932
7022	91818	38921
7023	91832	38908
7024	91846	38895
7025	91857	38881
7026	91868	38868
7027	91882	38855
7028	91895	38842
7029	91910	38829
7030	91922	38816
7031	91934	38802
7032	91946	38789
7033	91958	38775
7034	91969	38761
7035	91981	38748
7036	91993	38734
7037	92007	38722
7038	92025	38711
7039	92041	38699
7040	92054	38686
7041	92064	38671
7042	92078	38659
7043	92091	38646
7044	92103	38632
7045	92116	38619
7046	92129	38606
7047	92141	38592
7048	92153	38579
7049	92164	38565
7050	92176	38551
7051	92187	38537
7052	92206	38527
7053	92223	38515
7054	92236	38502
7055	92249	38489
7056	92260	38475
7057	92272	38462
7058	92285	38449
7059	92299	38436
7060	92312	38423
7061	92325	38410
7062	92337	38396
7063	92348	38382
7064	92360	38369
7065	92373	38355
7066	92384	38342
7067	92401	38330
7068	92418	38319
7069	92431	38306
7070	92445	38293
7071	92457	38279
7072	92469	38266
7073	92482	38253
7074	92494	38239
7075	92507	38226
7076	92521	38213
7077	92532	38200
7078	92543	38186
7079	92560	38174
7080	92574	38161
7081	92587	38148
7082	92600	38135
7083	92613	38122
7084	92631	38111
7085	92649	38100
7086	92662	38087
7087	92678	38075
7088	92692	38062
7089	92707	38050
7090	92721	38037
7091	92734	38024
7092	92746	38011
7093	92758	37997
7094	92770	37984
7095	92781	37970
7096	92793	37957
7097	92805	37943
7098	92817	37929
7099	92835	37918
7100	92853	37907
7101	92866	37894
7102	92879	37881
7103	92890	37867
7104	92902	37854
7105	92916	37841
7106	92930	37828
7107	92942	37815
7108	92954	37801
7109	92966	37787
7110	92978	37774
7111	92991	37761
7112	93003	37747
7113	93015	37734
7114	93026	37720
7115	93046	37710
7116	93064	37699
7117	93078	37686
7118	93090	37672
7119	93102	37659
7120	93115	37646
7121	93128	37633
7122	93141	37620
7123	93154	37607
7124	93165	37593
7125	93176	37579
7126	93188	37565
7127	93200	37552
7128	93211	37538
7129	93223	37524
7130	93235	37511
7131	93248	37498
7132	93268	37487
7133	93285	37476
7134	93299	37463
7135	93311	37450
7136	93323	37436
7137	93336	37423
7138	93348	37409
7139	93360	37396
7140	93375	37384
7141	93386	37370
7142	93398	37356
7143	93410	37343
7144	93421	37329
7145	93433	37315
7146	93444	37301
7147	93455	37288
7148	93466	37274
7149	93481	37262
7150	93499	37250
7151	93514	37238
7152	93527	37225
7153	93540	37212
7154	93557	37200
7155	93571	37187
7156	93583	37174
7157	93597	37161
7158	93611	37149
7159	93623	37135
7160	93635	37122
7161	93649	37109
7162	93663	37096
7163	93675	37083
7164	93688	37070
7165	93709	37059
7166	93727	37048
7167	93741	37036
7168	93755	37023
7169	93768	37010
7170	93782	36997
7171	93796	36984
7172	93810	36972
7173	93822	36958
7174	93834	36945
7175	93846	36931
7176	93859	36918
7177	93871	36905
7178	93882	36891
7179	93893	36877
7180	93911	36866
7181	93927	36854
7182	93940	36841
7183	93952	36827
7184	93964	36814
7185	93976	36800
7186	93988	36787
7187	94001	36774
7188	94014	36761
7189	94027	36747
7190	94039	36734
7191	94051	36720
7192	94063	36707
7193	94075	36694
7194	94086	36679
7195	94096	36665
7196	94113	36654
7197	94130	36642
7198	94143	36629
7199	94157	36616
7200	94167	36602
7201	94179	36589
7202	94192	36575
7203	94205	36562
7204	94216	36549
7205	94228	36535
7206	94240	36522
7207	94253	36508
7208	94264	36494
7209	94275	36481
7210	94287	36467
7211	94299	36453
7212	94317	36442
7213	94334	36431
7214	94346	36417
7215	94360	36404
7216	94373	36392
7217	94386	36378
7218	94398	36365
7219	94410	36352
7220	94423	36338
7221	94435	36325
7222	94445	36311
7223	94456	36297
7224	94467	36283
7225	94480	36270
7226	94491	36256
7227	94503	36242
7228	94516	36229
7229	94533	36218
7230	94551	36207
7231	94566	36194
7232	94581	36182
7233	94593	36168
7234	94606	36155
7235	94620	36142
7236	94632	36129
7237	94646	36116
7238	94659	36103
7239	94672	36090
7240	94684	36077
7241	94696	36063
7242	94708	36050
7243	94721	36036
7244	94734	36023
7245	94747	36010
7246	94767	36000
7247	94785	35989
7248	94802	35977
7249	94815	35964
7250	94828	35951
7251	94841	35938
7252	94854	35925
7253	94867	35912
7254	94881	35899
7255	94893	35886
7256	94905	35872
7257	94917	35858
7258	94929	35845
7259	94940	35831
7260	94953	35818
7261	94968	35806
7262	94985	35794
7263	95000	35782
7264	95014	35769
7265	95026	35756
7266	95040	35743
7267	95053	35729
7268	95066	35716
7269	95079	35703
7270	95091	35690
7271	95102	35676
7272	95114	35663
7273	95126	35649
7274	95139	35636
7275	95150	35622
7276	95163	35609
7277	95175	35595
7278	95195	35585
7279	95214	35574
7280	95226	35561
7281	95240	35548
7282	95250	35534
7283	95262	35520
7284	95275	35507
7285	95287	35493
7286	95299	35480
7287	95312	35467
7288	95324	35454
7289	95336	35440
7290	95347	35426
7291	95359	35413
7292	95371	35399
7293	95382	35385
7294	95395	35372
7295	95413	35361
7296	95432	35350
7297	95445	35337
7298	95459	35324
7299	95470	35310
7300	95482	35297
7301	95495	35284
7302	95509	35271
7303	95525	35259
7304	95540	35247
7305	95553	35234
7306	95564	35220
7307	95577	35207
7308	95591	35194
7309	95603	35180
7310	95615	35167
7311	95629	35154
7312	95648	35143
7313	95665	35132
7314	95681	35120
7315	95692	35106
7316	95706	35093
7317	95721	35081
7318	95735	35068
7319	95749	35055
7320	95762	35042
7321	95775	35029
7322	95788	35016
7323	95800	35002
7324	95811	34989
7325	95823	34975
7326	95836	34962
7327	95853	34950
7328	95872	34939
7329	95885	34926
7330	95898	34913
7331	95909	34900
7332	95922	34886
7333	95936	34873
7334	95948	34860
7335	95961	34847
7336	95972	34833
7337	95984	34820
7338	95994	34806
7339	96006	34792
7340	96017	34778
7341	96029	34765
7342	96041	34751
7343	96053	34738
7344	96071	34727
7345	96088	34715
7346	96101	34702
7347	96114	34689
7348	96125	34675
7349	96137	34661
7350	96150	34648
7351	96164	34635
7352	96176	34622
7353	96189	34609
7354	96201	34595
7355	96212	34581
7356	96223	34568
7357	96235	34554
7358	96246	34540
7359	96257	34527
7360	96275	34515
7361	96292	34504
7362	96305	34491
7363	96318	34477
7364	96330	34464
7365	96341	34450
7366	96354	34437
7367	96367	34424
7368	96379	34411
7369	96392	34397
7370	96403	34384
7371	96414	34370
7372	96426	34356
7373	96436	34342
7374	96448	34329
7375	96460	34315
7376	96473	34302
7377	96493	34291
7378	96510	34280
7379	96529	34269
7380	96541	34255
7381	96552	34242
7382	96567	34229
7383	96582	34217
7384	96596	34204
7385	96609	34191
7386	96621	34177
7387	96633	34164
7388	96645	34151
7389	96657	34137
7390	96669	34124
7391	96682	34110
7392	96693	34097
7393	96720	34089
7394	96734	34076
7395	96748	34063
7396	96759	34049
7397	96771	34036
7398	96783	34022
7399	96796	34009
7400	96809	33996
7401	96823	33983
7402	96833	33969
7403	96845	33955
7404	96856	33942
7405	96867	33928
7406	96879	33915
7407	96893	33902
7408	96911	33890
7409	96927	33878
7410	96942	33866
7411	96953	33852
7412	96965	33839
7413	96978	33825
7414	96990	33812
7415	97002	33799
7416	97015	33786
7417	97027	33772
7418	97038	33758
7419	97050	33745
7420	97061	33731
7421	97074	33718
7422	97084	33704
7423	97097	33691
7424	97123	33682
7425	97136	33669
7426	97149	33656
7427	97162	33643
7428	97176	33630
7429	97189	33617
7430	97201	33603
7431	97212	33590
7432	97224	33576
7433	97235	33562
7434	97245	33548
7435	97256	33534
7436	97268	33521
7437	97278	33507
7438	97291	33494
7439	97304	33481
7440	97320	33469
7441	97336	33456
7442	97350	33444
7443	97362	33430
7444	97374	33417
7445	97386	33404
7446	97399	33390
7447	97410	33377
7448	97424	33364
7449	97435	33350
7450	97446	33336
7451	97458	33323
7452	97470	33309
7453	97483	33296
7454	97497	33283
7455	97514	33272
7456	97528	33259
7457	97546	33247
7458	97562	33235
7459	97577	33223
7460	97590	33210
7461	97604	33197
7462	97618	33184
7463	97631	33171
7464	97644	33158
7465	97657	33145
7466	97670	33132
7467	97683	33119
7468	97697	33106
7469	97710	33093
7470	97723	33080
7471	97736	33067
7472	97750	33054
7473	97768	33042
7474	97782	33030
7475	97797	33017
7476	97809	33004
7477	97821	32990
7478	97833	32977
7479	97846	32964
7480	97860	32951
7481	97872	32938
7482	97885	32924
7483	97896	32911
7484	97908	32897
7485	97920	32884
7486	97931	32870
7487	97943	32857
7488	97963	32846
7489	97980	32834
7490	97994	32821
7491	98005	32807
7492	98016	32794
7493	98030	32781
7494	98044	32768
7495	98056	32755
7496	98069	32742
7497	98082	32728
7498	98094	32715
7499	98105	32701
7500	98117	32688
7501	98129	32674
7502	98140	32661
7503	98155	32648
7504	98173	32637
7505	98186	32624
7506	98201	32611
7507	98213	32598
7508	98225	32584
7509	98237	32571
7510	98250	32558
7511	98263	32545
7512	98275	32531
7513	98287	32518
7514	98298	32504
7515	98309	32490
7516	98323	32477
7517	98334	32464
7518	98345	32450
7519	98357	32437
7520	98370	32423
7521	98386	32411
7522	98402	32399
7523	98416	32386
7524	98429	32373
7525	98442	32360
7526	98455	32347
7527	98467	32334
7528	98480	32320
7529	98495	32308
7530	98510	32296
7531	98523	32283
7532	98535	32269
7533	98547	32256
7534	98561	32243
7535	98573	32230
7536	98586	32216
7537	98604	32205
7538	98621	32193
7539	98634	32180
7540	98649	32167
7541	98661	32154
7542	98675	32141
7543	98688	32128
7544	98702	32115
7545	98714	32102
7546	98728	32089
7547	98739	32076
7548	98751	32062
7549	98763	32049
7550	98775	32035
7551	98786	32021
7552	98797	32008
7553	98814	31996
7554	98830	31984
7555	98845	31971
7556	98859	31958
7557	98871	31945
7558	98884	31932
7559	98896	31918
7560	98908	31905
7561	98922	31892
7562	98934	31879
7563	98946	31866
7564	98958	31852
7565	98970	31839
7566	98983	31826
7567	98994	31812
7568	99007	31799
7569	99027	31788
7570	99044	31776
7571	99058	31763
7572	99073	31751
7573	99085	31737
7574	99099	31725
7575	99113	31712
7576	99125	31698
7577	99138	31685
7578	99151	31672
7579	99164	31659
7580	99177	31646
7581	99189	31632
7582	99200	31619
7583	99216	31606
7584	99232	31594
7585	99247	31582
7586	99260	31569
7587	99273	31556
7588	99285	31542
7589	99299	31529
7590	99311	31516
7591	99323	31503
7592	99336	31489
7593	99348	31476
7594	99359	31462
7595	99371	31449
7596	99382	31435
7597	99394	31422
7598	99405	31408
7599	99423	31396
7600	99440	31385
7601	99453	31371
7602	99467	31358
7603	99481	31346
7604	99497	31334
7605	99511	31321
7606	99525	31308
7607	99540	31296
7608	99553	31283
7609	99565	31269
7610	99577	31256
7611	99590	31243
7612	99602	31229
7613	99616	31216
7614	99628	31203
7615	99645	31191
7616	99665	31180
7617	99680	31168
7618	99695	31155
7619	99707	31142
7620	99719	31128
7621	99732	31115
7622	99745	31102
7623	99757	31089
7624	99770	31076
7625	99782	31062
7626	99793	31048
7627	99805	31035
7628	99817	31021
7629	99829	31008
7630	99841	30995
7631	99854	30982
7632	99874	30971
7633	99887	30957
7634	99901	30945
7635	99913	30931
7636	99925	30918
7637	99938	30905
7638	99951	30892
7639	99964	30879
7640	99978	30866
7641	99989	30852
7642	100001	30839
7643	100013	30825
7644	100024	30812
7645	100035	30798
7646	100047	30784
7647	100064	30772
7648	100081	30761
7649	100095	30748
7650	100109	30735
7651	100121	30722
7652	100132	30708
7653	100145	30695
7654	100159	30682
7655	100172	30669
7656	100183	30655
7657	100195	30642
7658	100206	30628
7659	100217	30614
7660	100229	30601
7661	100241	30588
7662	100252	30574
7663	100265	30560
7664	100276	30547
7665	100294	30535
7666	100312	30524
7667	100326	30511
7668	100338	30498
7669	100350	30484
7670	100363	30471
7671	100375	30458
7672	100390	30445
7673	100401	30431
7674	100413	30418
7675	100425	30405
7676	100437	30391
7677	100448	30377
7678	100459	30364
7679	100475	30351
7680	100491	30339
7681	100507	30327
7682	100525	30315
7683	100540	30303
7684	100553	30290
7685	100566	30277
7686	100580	30264
7687	100595	30251
7688	100609	30239
7689	100622	30226
7690	100635	30212
7691	100649	30199
7692	100662	30186
7693	100674	30173
7694	100687	30160
7695	100700	30147
7696	100720	30136
7697	100736	30124
7698	100749	30111
7699	100761	30097
7700	100774	30084
7701	100787	30071
7702	100800	30058
7703	100812	30044
7704	100826	30031
7705	100837	30018
7706	100850	30005
7707	100863	29992
7708	100875	29978
7709	100888	29965
7710	100899	29951
7711	100916	29939
7712	100933	29928
7713	100946	29915
7714	100960	29902
7715	100971	29888
7716	100982	29874
7717	100995	29861
7718	101008	29848
7719	101021	29835
7720	101033	29822
7721	101045	29808
7722	101057	29795
7723	101068	29781
7724	101080	29768
7725	101091	29754
7726	101106	29741
7727	101124	29730
7728	101138	29717
7729	101151	29704
7730	101164	29691
7731	101176	29677
7732	101189	29664
7733	101201	29651
7734	101214	29638
7735	101226	29624
7736	101238	29611
7737	101250	29597
7738	101261	29584
7739	101273	29570
7740	101285	29557
7741	101298	29544
7742	101310	29530
7743	101323	29517
7744	101340	29505
7745	101355	29493
7746	101368	29480
7747	101381	29467
7748	101395	29454
7749	101408	29441
7750	101419	29427
7751	101432	29414
7752	101444	29400
7753	101457	29387
7754	101475	29376
7755	101489	29363
7756	101501	29349
7757	101513	29336
7758	101526	29323
7759	101546	29312
7760	101564	29300
7761	101578	29287
7762	101592	29275
7763	101604	29261
7764	101617	29248
7765	101632	29235
7766	101646	29223
7767	101661	29210
7768	101674	29197
7769	101685	29183
7770	101697	29170
7771	101709	29157
7772	101721	29143
7773	101732	29129
7774	101743	29116
7775	101761	29104
7776	101779	29092
7777	101793	29080
7778	101805	29066
7779	101815	29052
7780	101828	29039
7781	101841	29026
7782	101854	29013
7783	101867	29000
7784	101880	28987
7785	101893	28973
7786	101905	28960
7787	101918	28947
7788	101930	28934
7789	101943	28920
7790	101954	28907
7791	101969	28894
7792	101989	28883
7793	102001	28870
7794	102014	28857
7795	102026	28843
7796	102038	28830
7797	102052	28817
7798	102067	28804
7799	102079	28791
7800	102093	28778
7801	102103	28764
7802	102114	28751
7803	102125	28737
7804	102137	28724
7805	102149	28710
7806	102160	28697
7807	102171	28683
7808	102185	28670
7809	102203	28658
7810	102218	28646
7811	102231	28633
7812	102242	28619
7813	102253	28605
7814	102265	28592
7815	102278	28579
7816	102291	28566
7817	102304	28553
7818	102315	28539
7819	102327	28525
7820	102338	28512
7821	102351	28499
7822	102363	28485
7823	102375	28472
7824	102386	28458
7825	102398	28445
7826	102416	28433
7827	102432	28421
7828	102446	28408
7829	102464	28396
7830	102475	28383
7831	102489	28370
7832	102503	28357
7833	102516	28344
7834	102528	28331
7835	102541	28318
7836	102553	28304
7837	102566	28291
7838	102580	28278
7839	102592	28265
7840	102604	28251
7841	102617	28238
7842	102635	28227
7843	102655	28215
7844	102669	28202
7845	102683	28190
7846	102697	28177
7847	102710	28164
7848	102722	28150
7849	102735	28137
7850	102749	28124
7851	102763	28112
7852	102776	28098
7853	102786	28085
7854	102798	28071
7855	102813	28059
7856	102831	28047
7857	102844	28034
7858	102858	28021
7859	102869	28007
7860	102881	27994
7861	102893	27981
7862	102906	27967
7863	102919	27954
7864	102931	27941
7865	102943	27928
7866	102954	27914
7867	102966	27900
7868	102979	27887
7869	102991	27874
7870	103003	27860
7871	103014	27847
7872	103030	27835
7873	103048	27823
7874	103062	27810
7875	103077	27797
7876	103089	27784
7877	103100	27770
7878	103114	27758
7879	103126	27744
7880	103139	27731
7881	103151	27718
7882	103163	27704
7883	103174	27691
7884	103186	27677
7885	103197	27664
7886	103210	27651
7887	103221	27637
